date,platform,total_comments,insecurity_count,insecurity_ratio,negative_count,negative_ratio,失业担忧_count,替代焦虑_count,技能过时_count,职业焦虑_count,未来担忧_count,avg_likes,unique_users
2025-11-02,bili,6,0,0.0,0,0.0,0,0,0,0,0,0.16666666666666666,6.0
2025-11-02,zhihu,78,0,0.0,0,0.0,0,0,0,0,0,0.782051282051282,41.0
2025-11-03,bili,16,0,0.0,0,0.0,0,0,0,0,0,2.375,14.0
2025-11-03,zhihu,6,0,0.0,0,0.0,0,0,0,0,0,0.16666666666666666,5.0
2025-11-04,bili,4,0,0.0,0,0.0,0,0,0,0,0,4.0,4.0
2025-11-04,zhihu,8,0,0.0,0,0.0,0,0,0,0,0,1.375,8.0
2025-11-05,bili,3,0,0.0,0,0.0,0,0,0,0,0,0.6666666666666666,3.0
2025-11-05,zhihu,45,1,0.022222222222222223,0,0.0,0,0,1,0,0,3.911111111111111,40.0
2025-11-06,bili,4,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0
2025-11-06,zhihu,63,1,0.015873015873015872,0,0.0,1,0,0,0,0,6.428571428571429,61.0
2025-11-07,bili,5,0,0.0,0,0.0,0,0,0,0,0,2.2,5.0
2025-11-07,zhihu,64,1,0.015625,0,0.0,0,1,0,0,0,5.53125,58.0
2025-11-08,bili,3,0,0.0,1,0.3333333333333333,0,0,0,0,0,11.333333333333334,3.0
2025-11-08,zhihu,49,0,0.0,1,0.02040816326530612,0,0,0,0,0,4.0,45.0
2025-11-09,bili,4,0,0.0,0,0.0,0,0,0,0,0,2.5,4.0
2025-11-09,zhihu,65,5,0.07692307692307693,0,0.0,3,1,0,0,1,2.3692307692307693,46.0
2025-11-10,bili,9,0,0.0,0,0.0,0,0,0,0,0,1.2222222222222223,8.0
2025-11-10,zhihu,69,1,0.014492753623188406,3,0.043478260869565216,0,1,0,0,0,6.811594202898551,66.0
2025-11-11,bili,8,0,0.0,0,0.0,0,0,0,0,0,10.25,8.0
2025-11-11,zhihu,147,0,0.0,1,0.006802721088435374,0,0,0,0,0,2.435374149659864,102.0
2025-11-12,bili,6,0,0.0,0,0.0,0,0,0,0,0,3.1666666666666665,6.0
2025-11-12,zhihu,68,1,0.014705882352941176,0,0.0,1,0,0,0,0,0.8529411764705882,53.0
2025-11-13,bili,4,0,0.0,0,0.0,0,0,0,0,0,0.5,4.0
2025-11-13,zhihu,30,0,0.0,0,0.0,0,0,0,0,0,2.1666666666666665,28.0
2025-11-14,bili,5,0,0.0,0,0.0,0,0,0,0,0,0.4,5.0
2025-11-14,zhihu,29,0,0.0,0,0.0,0,0,0,0,0,1.2758620689655173,24.0
2025-11-15,bili,4,0,0.0,0,0.0,0,0,0,0,0,3.25,4.0
2025-11-15,zhihu,27,0,0.0,0,0.0,0,0,0,0,0,2.037037037037037,23.0
2025-11-16,bili,5,0,0.0,0,0.0,0,0,0,0,0,1.2,5.0
2025-11-16,zhihu,138,0,0.0,4,0.028985507246376812,0,0,0,0,0,10.96376811594203,109.0
2025-11-17,bili,40,0,0.0,1,0.025,0,0,0,0,0,298.125,36.0
2025-11-17,zhihu,27,0,0.0,0,0.0,0,0,0,0,0,0.9629629629629629,26.0
2025-11-18,bili,13,0,0.0,0,0.0,0,0,0,0,0,236.53846153846155,13.0
2025-11-18,zhihu,24,1,0.041666666666666664,0,0.0,1,0,0,0,0,1.0833333333333333,24.0
2025-11-19,bili,7,0,0.0,0,0.0,0,0,0,0,0,1.4285714285714286,7.0
2025-11-19,zhihu,37,0,0.0,0,0.0,0,0,0,0,0,1.1891891891891893,26.0
2025-11-20,bili,6,0,0.0,0,0.0,0,0,0,0,0,1.5,6.0
2025-11-20,zhihu,46,0,0.0,1,0.021739130434782608,0,0,0,0,0,0.43478260869565216,31.0
2025-11-21,bili,8,0,0.0,0,0.0,0,0,0,0,0,1249.125,8.0
2025-11-21,zhihu,48,0,0.0,1,0.020833333333333332,0,0,0,0,0,4.5,42.0
2025-11-22,bili,5,0,0.0,0,0.0,0,0,0,0,0,54.0,5.0
2025-11-22,zhihu,47,0,0.0,1,0.02127659574468085,0,0,0,0,0,4.148936170212766,39.0
2025-11-23,bili,4,0,0.0,0,0.0,0,0,0,0,0,17.0,4.0
2025-11-23,zhihu,27,0,0.0,0,0.0,0,0,0,0,0,2.074074074074074,23.0
2025-11-24,bili,7,0,0.0,0,0.0,0,0,0,0,0,1.0,7.0
2025-11-24,zhihu,35,1,0.02857142857142857,0,0.0,0,1,0,0,0,7.9714285714285715,31.0
2025-11-25,bili,6,0,0.0,0,0.0,0,0,0,0,0,8.166666666666666,6.0
2025-11-25,zhihu,64,0,0.0,0,0.0,0,0,0,0,0,7.75,57.0
2025-11-26,bili,5,0,0.0,0,0.0,0,0,0,0,0,8.2,5.0
2025-11-26,zhihu,70,1,0.014285714285714285,2,0.02857142857142857,1,0,0,0,0,1.6285714285714286,53.0
2025-11-27,bili,52,0,0.0,1,0.019230769230769232,0,0,0,0,0,56.01923076923077,49.0
2025-11-27,zhihu,47,1,0.02127659574468085,2,0.0425531914893617,0,1,0,0,0,3.297872340425532,39.0
2025-11-28,bili,54,0,0.0,2,0.037037037037037035,0,0,0,0,0,51.833333333333336,53.0
2025-11-28,zhihu,24,0,0.0,1,0.041666666666666664,0,0,0,0,0,2.375,22.0
2025-11-29,bili,36,0,0.0,0,0.0,0,0,0,0,0,38.19444444444444,36.0
2025-11-29,zhihu,82,0,0.0,1,0.012195121951219513,0,0,0,0,0,11.682926829268293,74.0
2025-11-30,bili,44,0,0.0,0,0.0,0,0,0,0,0,29.045454545454547,38.0
2025-11-30,zhihu,62,1,0.016129032258064516,4,0.06451612903225806,1,0,0,0,0,7.016129032258065,54.0
2025-12-01,bili,33,0,0.0,2,0.06060606060606061,0,0,0,0,0,32.27272727272727,31.0
2025-12-01,zhihu,137,2,0.014598540145985401,3,0.021897810218978103,1,1,0,0,0,2.927007299270073,102.0
2025-12-02,bili,16,0,0.0,0,0.0,0,0,0,0,0,6.75,15.0
2025-12-02,zhihu,81,2,0.024691358024691357,1,0.012345679012345678,1,1,0,0,0,2.54320987654321,62.0
2025-12-03,bili,20,0,0.0,0,0.0,0,0,0,0,0,25.95,19.0
2025-12-03,zhihu,54,0,0.0,2,0.037037037037037035,0,0,0,0,0,0.8333333333333334,46.0
2025-12-04,bili,18,0,0.0,0,0.0,0,0,0,0,0,16.0,16.0
2025-12-04,zhihu,17,3,0.17647058823529413,0,0.0,1,2,0,0,0,0.8235294117647058,16.0
2025-12-05,bili,16,0,0.0,0,0.0,0,0,0,0,0,7.375,16.0
2025-12-05,zhihu,23,1,0.043478260869565216,0,0.0,1,1,0,0,0,1.6521739130434783,20.0
2025-12-06,bili,22,0,0.0,1,0.045454545454545456,0,0,0,0,0,6.136363636363637,22.0
2025-12-06,zhihu,24,0,0.0,0,0.0,0,0,0,0,0,1.9583333333333333,20.0
2025-12-07,bili,20,0,0.0,1,0.05,0,0,0,0,0,5.7,20.0
2025-12-07,zhihu,26,0,0.0,1,0.038461538461538464,0,0,0,0,0,6.653846153846154,24.0
2025-12-08,bili,13,0,0.0,0,0.0,0,0,0,0,0,12.307692307692308,11.0
2025-12-08,zhihu,80,0,0.0,1,0.0125,0,0,0,0,0,11.625,72.0
2025-12-09,bili,7,0,0.0,1,0.14285714285714285,0,0,0,0,0,1.0,6.0
2025-12-09,zhihu,154,2,0.012987012987012988,4,0.025974025974025976,0,1,1,0,0,3.188311688311688,139.0
2025-12-10,bili,8,0,0.0,0,0.0,0,0,0,0,0,1.875,8.0
2025-12-10,zhihu,40,0,0.0,1,0.025,0,0,0,0,0,1.675,37.0
2025-12-11,bili,121,0,0.0,0,0.0,0,0,0,0,0,48.37190082644628,113.0
2025-12-11,zhihu,109,2,0.01834862385321101,1,0.009174311926605505,1,0,1,0,0,6.715596330275229,92.0
2025-12-12,bili,60,0,0.0,0,0.0,0,0,0,0,0,17.216666666666665,58.0
2025-12-12,zhihu,50,0,0.0,2,0.04,0,0,0,0,0,2.36,32.0
2025-12-13,bili,94,0,0.0,2,0.02127659574468085,0,0,0,0,0,1.9574468085106382,77.0
2025-12-13,zhihu,18,1,0.05555555555555555,0,0.0,1,0,0,0,0,0.6666666666666666,14.0
2025-12-14,bili,102,0,0.0,0,0.0,0,0,0,0,0,62.333333333333336,92.0
2025-12-14,zhihu,156,0,0.0,2,0.01282051282051282,0,0,0,0,0,8.365384615384615,92.0
2025-12-15,bili,95,0,0.0,1,0.010526315789473684,0,0,0,0,0,36.89473684210526,86.0
2025-12-15,zhihu,84,0,0.0,5,0.05952380952380952,0,0,0,0,0,1.3333333333333333,66.0
2025-12-16,bili,181,0,0.0,4,0.022099447513812154,0,0,0,0,0,22.082872928176794,172.0
2025-12-16,zhihu,71,1,0.014084507042253521,1,0.014084507042253521,0,0,1,0,0,1.0845070422535212,67.0
2025-12-17,bili,183,0,0.0,2,0.01092896174863388,0,0,0,0,0,104.23497267759562,170.0
2025-12-17,zhihu,47,2,0.0425531914893617,0,0.0,2,0,0,0,0,1.4042553191489362,40.0
2025-12-18,bili,128,0,0.0,2,0.015625,0,0,0,0,0,14.078125,122.0
2025-12-18,zhihu,33,0,0.0,0,0.0,0,0,0,0,0,1.3333333333333333,26.0
2025-12-19,bili,237,0,0.0,2,0.008438818565400843,0,0,0,0,0,80.24050632911393,221.0
2025-12-19,zhihu,46,0,0.0,0,0.0,0,0,0,0,0,1.1956521739130435,36.0
2025-12-20,bili,280,1,0.0035714285714285713,1,0.0035714285714285713,0,1,0,0,0,19.34285714285714,267.0
2025-12-20,zhihu,31,0,0.0,1,0.03225806451612903,0,0,0,0,0,1.2903225806451613,29.0
2025-12-21,bili,427,3,0.00702576112412178,4,0.00936768149882904,0,0,2,0,1,44.540983606557376,402.0
2025-12-21,zhihu,39,0,0.0,1,0.02564102564102564,0,0,0,0,0,1.6923076923076923,35.0
2025-12-22,bili,830,5,0.006024096385542169,14,0.016867469879518072,2,4,0,0,0,125.2277108433735,769.0
2025-12-22,zhihu,100,2,0.02,0,0.0,1,0,1,0,0,8.8,91.0
2025-12-23,bili,742,0,0.0,7,0.009433962264150943,0,0,0,0,0,48.993261455525605,685.0
2025-12-23,zhihu,40,0,0.0,0,0.0,0,0,0,0,0,0.5,37.0
2025-12-24,bili,657,8,0.0121765601217656,11,0.0167427701674277,5,1,1,0,1,19.744292237442924,631.0
2025-12-24,zhihu,37,0,0.0,0,0.0,0,0,0,0,0,1.1891891891891893,34.0
2025-12-25,bili,626,2,0.003194888178913738,4,0.006389776357827476,1,1,0,0,0,27.297124600638977,596.0
2025-12-25,zhihu,88,1,0.011363636363636364,0,0.0,0,1,0,0,0,3.2954545454545454,56.0
2025-12-26,bili,354,4,0.011299435028248588,3,0.00847457627118644,1,2,1,0,0,4.3192090395480225,329.0
2025-12-26,zhihu,164,1,0.006097560975609756,1,0.006097560975609756,0,1,0,0,0,6.524390243902439,123.0
2025-12-27,bili,541,4,0.0073937153419593345,7,0.012939001848428836,0,2,2,0,0,695.2199630314233,514.0
2025-12-27,zhihu,56,0,0.0,0,0.0,0,0,0,0,0,6.892857142857143,48.0
2025-12-28,bili,573,0,0.0,10,0.017452006980802792,0,0,0,0,0,156.4956369982548,546.0
2025-12-28,zhihu,44,1,0.022727272727272728,0,0.0,0,0,1,0,0,11.045454545454545,35.0
2025-12-29,bili,411,2,0.004866180048661801,7,0.0170316301703163,0,1,1,0,0,43.19951338199513,365.0
2025-12-29,zhihu,80,0,0.0,2,0.025,0,0,0,0,0,4.05,66.0
2025-12-30,bili,580,6,0.010344827586206896,10,0.017241379310344827,4,3,0,0,0,26.48448275862069,532.0
2025-12-30,zhihu,87,4,0.04597701149425287,3,0.034482758620689655,2,2,0,0,0,2.9770114942528734,72.0
2025-12-31,bili,463,5,0.01079913606911447,13,0.028077753779697623,2,2,1,0,0,45.77321814254859,439.0
2025-12-31,zhihu,82,1,0.012195121951219513,0,0.0,0,0,1,0,0,2.231707317073171,69.0
2026-01-01,bili,408,2,0.004901960784313725,6,0.014705882352941176,2,0,0,0,0,42.03186274509804,386.0
2026-01-01,zhihu,63,0,0.0,0,0.0,0,0,0,0,0,4.111111111111111,47.0
2026-01-02,bili,472,2,0.00423728813559322,5,0.01059322033898305,1,1,0,0,0,90.92161016949153,425.0
2026-01-02,zhihu,35,1,0.02857142857142857,0,0.0,0,0,1,0,0,3.6285714285714286,23.0
2026-01-03,bili,441,2,0.0045351473922902496,6,0.013605442176870748,1,0,1,0,0,19.990929705215418,410.0
2026-01-03,zhihu,42,0,0.0,1,0.023809523809523808,0,0,0,0,0,2.0952380952380953,33.0
2026-01-04,bili,569,0,0.0,5,0.008787346221441126,0,0,0,0,0,22.926186291739896,518.0
2026-01-04,zhihu,42,0,0.0,0,0.0,0,0,0,0,0,0.7857142857142857,34.0
2026-01-05,bili,524,4,0.007633587786259542,3,0.0057251908396946565,0,1,1,1,1,13.58969465648855,485.0
2026-01-05,zhihu,39,0,0.0,1,0.02564102564102564,0,0,0,0,0,131.25641025641025,33.0
2026-01-06,bili,773,2,0.00258732212160414,9,0.01164294954721863,2,0,0,0,0,24.695989650711514,730.0
2026-01-06,zhihu,107,1,0.009345794392523364,2,0.018691588785046728,0,0,0,1,0,16.822429906542055,89.0
2026-01-07,bili,594,5,0.008417508417508417,5,0.008417508417508417,3,2,0,0,0,39.02020202020202,561.0
2026-01-07,zhihu,39,0,0.0,0,0.0,0,0,0,0,0,0.3333333333333333,35.0
2026-01-08,bili,570,5,0.008771929824561403,7,0.012280701754385965,3,1,1,0,0,24.978947368421053,518.0
2026-01-08,zhihu,43,0,0.0,1,0.023255813953488372,0,0,0,0,0,2.1627906976744184,34.0
2026-01-09,bili,571,1,0.0017513134851138354,8,0.014010507880910683,0,0,1,0,0,18.912434325744307,525.0
2026-01-09,zhihu,49,0,0.0,0,0.0,0,0,0,0,0,4.040816326530612,40.0
2026-01-10,bili,948,3,0.0031645569620253164,8,0.008438818565400843,2,1,1,0,0,19.280590717299578,913.0
2026-01-10,zhihu,52,1,0.019230769230769232,1,0.019230769230769232,1,1,0,0,0,7.769230769230769,37.0
2026-01-11,bili,892,3,0.0033632286995515697,9,0.010089686098654708,1,1,0,0,1,19.504484304932735,844.0
2026-01-11,zhihu,74,0,0.0,3,0.04054054054054054,0,0,0,0,0,11.486486486486486,62.0
2026-01-12,bili,1522,8,0.005256241787122208,29,0.019053876478318004,1,4,3,0,0,18.933639947437584,1435.0
2026-01-12,zhihu,135,4,0.02962962962962963,4,0.02962962962962963,2,2,0,0,0,5.466666666666667,104.0
2026-01-13,bili,978,5,0.005112474437627812,14,0.014314928425357873,3,1,1,0,0,17.9120654396728,940.0
2026-01-13,zhihu,222,3,0.013513513513513514,3,0.013513513513513514,0,3,0,0,0,9.923423423423424,193.0
2026-01-14,bili,661,6,0.009077155824508321,7,0.01059001512859304,1,3,1,0,1,8.314674735249621,616.0
2026-01-14,zhihu,176,1,0.005681818181818182,5,0.028409090909090908,0,1,0,0,0,5.5,143.0
2026-01-15,bili,501,1,0.001996007984031936,5,0.00998003992015968,0,0,1,0,0,15.816367265469061,480.0
2026-01-15,zhihu,203,2,0.009852216748768473,2,0.009852216748768473,0,2,0,0,0,9.177339901477833,178.0
2026-01-16,bili,477,4,0.008385744234800839,7,0.014675052410901468,0,3,1,0,0,15.735849056603774,456.0
2026-01-16,zhihu,161,1,0.006211180124223602,1,0.006211180124223602,1,0,0,0,0,3.1614906832298137,142.0
2026-01-17,bili,927,2,0.002157497303128371,8,0.008629989212513484,0,1,1,0,0,42.980582524271846,873.0
2026-01-17,zhihu,82,2,0.024390243902439025,1,0.012195121951219513,0,1,1,0,0,1.1219512195121952,70.0
2026-01-18,bili,1017,10,0.00983284169124877,9,0.008849557522123894,4,3,2,1,0,34.90167158308751,944.0
2026-01-18,zhihu,117,1,0.008547008547008548,1,0.008547008547008548,1,0,0,0,0,1.0769230769230769,97.0
2026-01-19,bili,732,2,0.00273224043715847,13,0.017759562841530054,1,1,0,0,0,15.28688524590164,689.0
2026-01-19,zhihu,72,2,0.027777777777777776,3,0.041666666666666664,1,0,0,1,0,2.0833333333333335,69.0
2026-01-20,bili,733,4,0.005457025920873124,8,0.010914051841746248,3,1,0,0,0,19.875852660300136,678.0
2026-01-20,zhihu,147,2,0.013605442176870748,1,0.006802721088435374,1,1,0,0,0,7.761904761904762,97.0
2026-01-21,bili,863,7,0.008111239860950173,6,0.006952491309385863,4,2,0,1,0,27.00579374275782,781.0
2026-01-21,zhihu,118,2,0.01694915254237288,2,0.01694915254237288,1,1,0,0,0,2.0338983050847457,106.0
2026-01-22,bili,977,4,0.0040941658137154556,11,0.011258955987717503,4,0,0,0,0,12.665301944728762,892.0
2026-01-22,zhihu,109,0,0.0,2,0.01834862385321101,0,0,0,0,0,2.128440366972477,84.0
2026-01-23,bili,747,18,0.024096385542168676,14,0.018741633199464525,11,6,2,0,0,23.983935742971887,683.0
2026-01-23,zhihu,192,3,0.015625,5,0.026041666666666668,3,1,0,0,0,5.677083333333333,150.0
2026-01-24,bili,840,7,0.008333333333333333,14,0.016666666666666666,4,1,3,0,0,23.483333333333334,801.0
2026-01-24,zhihu,171,4,0.023391812865497075,4,0.023391812865497075,2,0,2,0,0,7.222222222222222,125.0
2026-01-25,bili,833,6,0.007202881152460984,21,0.025210084033613446,3,2,1,0,0,49.37094837935174,795.0
2026-01-25,zhihu,157,0,0.0,2,0.012738853503184714,0,0,0,0,0,4.222929936305732,128.0
2026-01-26,bili,1188,3,0.0025252525252525255,22,0.018518518518518517,1,1,0,1,0,63.31481481481482,1093.0
2026-01-26,zhihu,175,3,0.017142857142857144,3,0.017142857142857144,0,2,1,0,0,1.9314285714285715,144.0
2026-01-26,weibo,3,0,0.0,0,0.0,0,0,0,0,0,,3.0
2026-01-27,bili,705,5,0.0070921985815602835,15,0.02127659574468085,2,0,1,2,0,37.00141843971631,678.0
2026-01-27,zhihu,129,0,0.0,0,0.0,0,0,0,0,0,1.573643410852713,104.0
2026-01-27,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-01-28,bili,687,2,0.002911208151382824,12,0.017467248908296942,0,0,0,1,1,50.94468704512373,640.0
2026-01-28,zhihu,195,1,0.005128205128205128,1,0.005128205128205128,1,1,0,0,0,4.523076923076923,158.0
2026-01-28,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-01-29,bili,853,2,0.0023446658851113715,13,0.015240328253223915,1,1,0,0,0,38.45017584994138,820.0
2026-01-29,zhihu,319,5,0.01567398119122257,2,0.006269592476489028,0,2,2,1,0,12.871473354231975,261.0
2026-01-30,bili,784,0,0.0,10,0.012755102040816327,0,0,0,0,0,15.493622448979592,717.0
2026-01-30,zhihu,297,5,0.016835016835016835,4,0.013468013468013467,2,1,1,1,0,1.8484848484848484,253.0
2026-01-31,bili,680,3,0.004411764705882353,6,0.008823529411764706,2,1,1,0,0,11.283823529411764,630.0
2026-01-31,zhihu,171,2,0.011695906432748537,2,0.011695906432748537,0,1,1,0,0,5.087719298245614,144.0
2026-02-01,bili,768,2,0.0026041666666666665,12,0.015625,1,1,0,0,0,11.645833333333334,696.0
2026-02-01,zhihu,270,2,0.007407407407407408,5,0.018518518518518517,0,1,1,0,0,4.059259259259259,226.0
2026-02-01,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-02-02,bili,583,0,0.0,9,0.015437392795883362,0,0,0,0,0,6.699828473413379,552.0
2026-02-02,zhihu,225,5,0.022222222222222223,3,0.013333333333333334,3,1,2,0,0,3.2933333333333334,177.0
2026-02-03,bili,541,3,0.005545286506469501,6,0.011090573012939002,1,0,1,1,0,105.90573012939002,499.0
2026-02-03,zhihu,402,12,0.029850746268656716,10,0.024875621890547265,4,6,1,1,0,4.865671641791045,292.0
2026-02-04,bili,654,1,0.0015290519877675841,7,0.010703363914373088,1,0,0,0,0,344.414373088685,609.0
2026-02-04,zhihu,158,1,0.006329113924050633,1,0.006329113924050633,0,0,1,0,0,0.7468354430379747,123.0
2026-02-05,bili,515,1,0.001941747572815534,6,0.011650485436893204,0,1,0,0,0,110.89902912621359,492.0
2026-02-05,zhihu,117,5,0.042735042735042736,4,0.03418803418803419,0,2,3,0,0,1.8461538461538463,92.0
2026-02-06,bili,704,2,0.002840909090909091,8,0.011363636363636364,0,1,1,0,0,71.44744318181819,662.0
2026-02-06,zhihu,82,1,0.012195121951219513,5,0.06097560975609756,0,1,0,0,0,0.7804878048780488,68.0
2026-02-07,bili,958,3,0.003131524008350731,12,0.012526096033402923,0,3,0,0,0,214.47912317327766,912.0
2026-02-07,zhihu,97,0,0.0,2,0.020618556701030927,0,0,0,0,0,6.154639175257732,93.0
2026-02-08,bili,725,7,0.009655172413793104,11,0.015172413793103448,3,1,3,0,0,46.91172413793103,680.0
2026-02-08,zhihu,128,4,0.03125,6,0.046875,2,1,0,1,0,2.6171875,104.0
2026-02-08,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-02-09,bili,872,29,0.033256880733944956,40,0.045871559633027525,14,10,5,1,1,277.1169724770642,832.0
2026-02-09,zhihu,210,12,0.05714285714285714,1,0.004761904761904762,6,4,1,1,0,10.523809523809524,183.0
2026-02-10,bili,801,13,0.016229712858926344,14,0.017478152309612985,6,4,3,1,1,54.29088639200999,737.0
2026-02-10,zhihu,138,3,0.021739130434782608,0,0.0,0,3,0,0,0,1.5289855072463767,119.0
2026-02-10,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-02-11,bili,749,20,0.0267022696929239,29,0.03871829105473965,7,10,3,0,0,77.46061415220294,694.0
2026-02-11,zhihu,195,4,0.020512820512820513,3,0.015384615384615385,1,3,0,0,0,4.712820512820513,177.0
2026-02-11,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-02-12,bili,707,13,0.018387553041018388,12,0.016973125884016973,5,8,1,0,0,87.06506364922207,686.0
2026-02-12,zhihu,222,1,0.0045045045045045045,2,0.009009009009009009,0,1,0,0,0,17.603603603603602,202.0
2026-02-12,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-02-13,bili,663,4,0.006033182503770739,15,0.02262443438914027,0,3,1,0,0,23.063348416289593,615.0
2026-02-13,zhihu,275,7,0.025454545454545455,6,0.02181818181818182,2,5,1,0,0,5.290909090909091,227.0
2026-02-14,bili,861,6,0.006968641114982578,16,0.018583042973286876,1,4,0,1,0,137.57607433217188,800.0
2026-02-14,zhihu,315,2,0.006349206349206349,3,0.009523809523809525,0,1,1,0,0,5.758730158730159,222.0
2026-02-15,bili,1218,17,0.013957307060755337,31,0.025451559934318555,5,11,2,0,0,38.76518883415435,1153.0
2026-02-15,zhihu,313,6,0.019169329073482427,7,0.022364217252396165,1,5,0,0,0,9.715654952076678,246.0
2026-02-16,bili,1085,3,0.0027649769585253456,15,0.013824884792626729,1,1,1,0,0,37.50322580645161,1000.0
2026-02-16,zhihu,247,2,0.008097165991902834,4,0.016194331983805668,1,1,0,0,0,5.433198380566802,202.0
2026-02-17,bili,1084,9,0.008302583025830259,13,0.011992619926199263,4,3,1,1,0,41.101476014760145,1019.0
2026-02-17,zhihu,187,1,0.0053475935828877,6,0.03208556149732621,1,0,0,0,0,2.9411764705882355,153.0
2026-02-18,bili,2231,10,0.0044822949350067235,39,0.01748095024652622,4,5,0,0,1,41.31420887494397,2068.0
2026-02-18,zhihu,276,2,0.007246376811594203,0,0.0,0,2,0,0,0,10.916666666666666,234.0
2026-02-19,bili,1345,7,0.0052044609665427505,20,0.01486988847583643,3,2,1,1,0,19.646840148698885,1283.0
2026-02-19,zhihu,253,3,0.011857707509881422,3,0.011857707509881422,0,3,0,0,0,2.8102766798418974,182.0
2026-02-20,bili,1591,11,0.0069138906348208675,28,0.01759899434318039,6,3,2,0,0,37.32369578881207,1500.0
2026-02-20,zhihu,164,2,0.012195121951219513,0,0.0,0,2,0,0,0,8.201219512195122,147.0
2026-02-21,bili,1873,12,0.006406833956219968,24,0.012813667912439935,6,5,2,0,0,16.271756540309664,1742.0
2026-02-21,zhihu,151,2,0.013245033112582781,1,0.006622516556291391,1,1,0,0,0,5.344370860927152,125.0
2026-02-22,bili,1705,8,0.00469208211143695,26,0.015249266862170088,4,3,1,0,0,11.124926686217009,1589.0
2026-02-22,zhihu,265,3,0.011320754716981131,5,0.018867924528301886,0,1,2,0,0,10.022641509433962,220.0
2026-02-23,bili,1968,12,0.006097560975609756,32,0.016260162601626018,7,3,1,0,1,14.041666666666666,1794.0
2026-02-23,zhihu,226,9,0.03982300884955752,1,0.004424778761061947,7,1,0,1,0,4.415929203539823,175.0
2026-02-23,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-02-24,bili,1446,5,0.003457814661134163,17,0.011756569847856155,3,1,0,0,1,20.286998616874136,1370.0
2026-02-24,zhihu,257,4,0.01556420233463035,4,0.01556420233463035,0,0,4,0,0,2.7587548638132295,206.0
2026-02-24,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-02-25,bili,1448,12,0.008287292817679558,23,0.015883977900552487,8,1,1,2,0,15.335635359116022,1343.0
2026-02-25,zhihu,309,5,0.016181229773462782,2,0.006472491909385114,3,1,0,0,1,4.889967637540453,245.0
2026-02-26,bili,1311,18,0.013729977116704805,16,0.012204424103737605,14,2,2,0,1,15.263920671243326,1230.0
2026-02-26,zhihu,528,12,0.022727272727272728,6,0.011363636363636364,8,2,2,0,0,1.706439393939394,365.0
2026-02-27,bili,1473,31,0.021045485403937542,27,0.018329938900203666,19,9,4,0,0,22.126272912423627,1376.0
2026-02-27,zhihu,304,9,0.029605263157894735,2,0.006578947368421052,5,3,1,0,0,2.1907894736842106,250.0
2026-02-27,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-02-28,bili,1174,14,0.01192504258943782,20,0.017035775127768313,11,4,1,0,0,14.958262350936968,1096.0
2026-02-28,zhihu,330,10,0.030303030303030304,1,0.0030303030303030303,6,3,2,0,0,7.427272727272728,264.0
2026-03-01,bili,1045,16,0.015311004784688996,9,0.00861244019138756,6,7,3,0,1,36.44497607655502,985.0
2026-03-01,zhihu,226,8,0.035398230088495575,3,0.01327433628318584,6,2,0,0,0,6.274336283185841,180.0
2026-03-01,weibo,3,0,0.0,0,0.0,0,0,0,0,0,,3.0
2026-03-02,bili,1145,14,0.01222707423580786,20,0.017467248908296942,6,3,4,1,1,11.56943231441048,1018.0
2026-03-02,zhihu,440,9,0.020454545454545454,3,0.006818181818181818,5,2,2,0,0,5.429545454545455,340.0
2026-03-02,weibo,103,1,0.009708737864077669,0,0.0,0,1,0,0,0,,99.0
2026-03-03,bili,1134,11,0.009700176366843033,20,0.01763668430335097,6,4,1,0,0,13.137566137566138,1082.0
2026-03-03,zhihu,370,9,0.024324324324324326,4,0.010810810810810811,3,3,4,0,0,4.783783783783784,303.0
2026-03-03,weibo,13,0,0.0,0,0.0,0,0,0,0,0,,13.0
2026-03-04,bili,1038,6,0.005780346820809248,7,0.00674373795761079,4,0,2,0,0,13.830443159922929,948.0
2026-03-04,zhihu,324,8,0.024691358024691357,8,0.024691358024691357,2,2,2,2,0,3.7314814814814814,255.0
2026-03-05,bili,921,3,0.003257328990228013,7,0.00760043431053203,2,1,0,0,0,11.348534201954397,856.0
2026-03-05,zhihu,291,3,0.010309278350515464,3,0.010309278350515464,1,1,1,0,0,1.9484536082474226,238.0
2026-03-05,weibo,32,1,0.03125,0,0.0,0,1,0,0,0,,31.0
2026-03-06,bili,1038,23,0.022157996146435453,14,0.01348747591522158,12,12,1,1,1,12.170520231213873,967.0
2026-03-06,zhihu,308,2,0.006493506493506494,6,0.01948051948051948,0,2,0,0,0,1.3116883116883118,207.0
